Step,Reward,Action,Link_Cost,Decision_Type
14897,-100.00,49,1.00,RL
14898,-100.00,49,1.00,RL
14899,-100.00,49,1.00,RL
14900,-100.00,49,1.00,RL
14901,-100.00,49,1.00,RL
14902,-100.00,49,1.00,RL
14903,-100.00,49,1.00,RL
14904,-100.00,49,1.00,RL
14905,-100.00,49,1.00,RL
14906,-100.00,49,1.00,RL
14907,-100.00,49,1.00,RL
14908,-100.00,49,1.00,RL
14909,-100.00,49,1.00,RL
14910,-100.00,49,1.00,RL
14911,-100.00,49,1.00,RL
14912,-100.00,49,1.00,RL
14913,-100.00,49,1.00,RL
14914,-100.00,49,1.00,RL
14915,-100.00,49,1.00,RL
14916,-100.00,49,1.00,RL
14917,-100.00,49,1.00,RL
14918,-100.00,49,1.00,RL
14919,-100.00,49,1.00,RL
14920,-100.00,49,1.00,RL
14921,-100.00,49,1.00,RL
14922,-100.00,49,1.00,RL
14923,-100.00,49,1.00,RL
14924,-100.00,49,1.00,RL
14925,-100.00,49,1.00,RL
14926,-100.00,49,1.00,RL
14927,-100.00,49,1.00,RL
14928,-100.00,49,1.00,RL
14929,-100.00,49,1.00,RL
14930,-100.00,49,1.00,RL
14931,-100.00,49,1.00,RL
14932,-100.00,49,1.00,RL
14933,-100.00,49,1.00,RL
14934,-100.00,49,1.00,RL
14935,-100.00,49,1.00,RL
14936,-100.00,49,1.00,RL
14937,-100.00,49,1.00,RL
14938,-100.00,49,1.00,RL
14939,-100.00,49,1.00,RL
14940,-100.00,49,1.00,RL
14941,-100.00,49,1.00,RL
14942,-100.00,49,1.00,RL
14943,-100.00,49,1.00,RL
14944,-100.00,49,1.00,RL
14945,-100.00,49,1.00,RL
14946,-100.00,49,1.00,RL
14947,-100.00,49,1.00,RL
14948,-100.00,49,1.00,RL
14949,-100.00,49,1.00,RL
14950,-100.00,49,1.00,RL
14951,-100.00,49,1.00,RL
14952,-100.00,49,1.00,RL
14953,-100.00,49,1.00,RL
14954,-100.00,49,1.00,RL
14955,-100.00,49,1.00,RL
14956,-100.00,49,1.00,RL
14957,-100.00,49,1.00,RL
14958,-100.00,49,1.00,RL
14959,-100.00,49,1.00,RL
14960,-100.00,49,1.00,RL
14961,-100.00,49,1.00,RL
14962,-100.00,49,1.00,RL
14963,-100.00,49,1.00,RL
14964,-100.00,49,1.00,RL
14965,-100.00,49,1.00,RL
14966,-100.00,49,1.00,RL
14967,-100.00,49,1.00,RL
14968,-100.00,49,1.00,RL
14969,-100.00,49,1.00,RL
14970,-100.00,49,1.00,RL
14971,-100.00,49,1.00,RL
14972,-100.00,49,1.00,RL
14973,-100.00,49,1.00,RL
14974,-100.00,49,1.00,RL
14975,-100.00,49,1.00,RL
14976,-100.00,49,1.00,RL
14977,-100.00,49,1.00,RL
14978,-100.00,49,1.00,RL
14979,-100.00,49,1.00,RL
14980,-100.00,49,1.00,RL
14981,-100.00,49,1.00,RL
14982,-100.00,49,1.00,RL
14983,-100.00,49,1.00,RL
14984,-100.00,49,1.00,RL
14985,-100.00,49,1.00,RL
14986,-100.00,49,1.00,RL
14987,-100.00,49,1.00,RL
14988,-100.00,49,1.00,RL
14989,-100.00,49,1.00,RL
14990,-100.00,49,1.00,RL
14991,-100.00,49,1.00,RL
14992,-100.00,49,1.00,RL
14993,-100.00,49,1.00,RL
14994,-100.00,49,1.00,RL
14995,-100.00,49,1.00,RL
14996,-100.00,49,1.00,RL
14997,-100.00,49,1.00,RL
14998,-100.00,49,1.00,RL
14999,-100.00,49,1.00,RL
15000,-100.00,49,1.00,RL
15001,-100.00,49,1.00,RL
15002,-100.00,49,1.00,RL
15003,-100.00,49,1.00,RL
15004,-100.00,49,1.00,RL
15005,-100.00,49,1.00,RL
15006,-100.00,49,1.00,RL
15007,-100.00,49,1.00,RL
15008,-100.00,49,1.00,RL
15009,-100.00,49,1.00,RL
15010,-100.00,49,1.00,RL
15011,-100.00,49,1.00,RL
15012,-100.00,49,1.00,RL
15013,-100.00,49,1.00,RL
15014,-100.00,49,1.00,RL
15015,-100.00,49,1.00,RL
15016,-100.00,49,1.00,RL
15017,-100.00,49,1.00,RL
15018,-100.00,49,1.00,RL
15019,-100.00,49,1.00,RL
15020,-100.00,49,1.00,RL
15021,-100.00,49,1.00,RL
15022,-100.00,49,1.00,RL
15023,-100.00,49,1.00,RL
15024,-100.00,49,1.00,RL
15025,-100.00,49,1.00,RL
15026,-100.00,49,1.00,RL
15027,-100.00,49,1.00,RL
15028,-100.00,49,1.00,RL
15029,-100.00,49,1.00,RL
15030,-100.00,49,1.00,RL
15031,-100.00,49,1.00,RL
15032,-100.00,49,1.00,RL
15033,-100.00,49,1.00,RL
15034,-100.00,49,1.00,RL
15035,-100.00,49,1.00,RL
15036,-100.00,49,1.00,RL
15037,-100.00,49,1.00,RL
15038,-100.00,49,1.00,RL
15039,-100.00,49,1.00,RL
15040,-100.00,49,1.00,RL
15041,-100.00,49,1.00,RL
15042,-100.00,49,1.00,RL
15043,-100.00,49,1.00,RL
15044,-100.00,49,1.00,RL
15045,-100.00,49,1.00,RL
15046,-100.00,49,1.00,RL
15047,-100.00,49,1.00,RL
15048,-100.00,49,1.00,RL
15049,-100.00,49,1.00,RL
15050,-100.00,49,1.00,RL
15051,-100.00,49,1.00,RL
15052,-100.00,49,1.00,RL
15053,-100.00,49,1.00,RL
15054,-100.00,49,1.00,RL
15055,-100.00,49,1.00,RL
15056,-100.00,49,1.00,RL
15057,-100.00,49,1.00,RL
15058,-100.00,49,1.00,RL
15059,-100.00,49,1.00,RL
15060,-100.00,49,1.00,RL
15061,-100.00,49,1.00,RL
15062,-100.00,49,1.00,RL
15063,-100.00,49,1.00,RL
15064,-100.00,49,1.00,RL
15065,-100.00,49,1.00,RL
15066,-100.00,49,1.00,RL
15067,-100.00,49,1.00,RL
15068,-100.00,49,1.00,RL
15069,-100.00,49,1.00,RL
15070,-100.00,49,1.00,RL
15071,-100.00,49,1.00,RL
15072,-100.00,49,1.00,RL
15073,-100.00,49,1.00,RL
15074,-100.00,49,1.00,RL
15075,-100.00,49,1.00,RL
15076,-100.00,49,1.00,RL
15077,-100.00,49,1.00,RL
15078,-100.00,49,1.00,RL
15079,-100.00,49,1.00,RL
15080,-100.00,49,1.00,RL
15081,-100.00,49,1.00,RL
15082,-100.00,49,1.00,RL
15083,-100.00,49,1.00,RL
15084,-100.00,49,1.00,RL
15085,-100.00,49,1.00,RL
15086,-100.00,49,1.00,RL
15087,-100.00,49,1.00,RL
15088,-100.00,49,1.00,RL
15089,-100.00,49,1.00,RL
15090,-100.00,49,1.00,RL
15091,-100.00,49,1.00,RL
15092,-100.00,49,1.00,RL
15093,-100.00,49,1.00,RL
15094,-100.00,49,1.00,RL
15095,-100.00,49,1.00,RL
15096,-100.00,49,1.00,RL
15097,-100.00,49,1.00,RL
15098,-100.00,49,1.00,RL
15099,-100.00,49,1.00,RL
15100,-100.00,49,1.00,RL
15101,-100.00,49,1.00,RL
15102,-100.00,49,1.00,RL
15103,-100.00,49,1.00,RL
15104,-100.00,49,1.00,RL
15105,-100.00,49,1.00,RL
15106,-100.00,49,1.00,RL
15107,-100.00,49,1.00,RL
15108,-100.00,49,1.00,RL
15109,-100.00,49,1.00,RL
15110,-100.00,49,1.00,RL
15111,-100.00,49,1.00,RL
15112,-100.00,49,1.00,RL
15113,-100.00,49,1.00,RL
15114,-100.00,49,1.00,RL
15115,-100.00,49,1.00,RL
15116,-100.00,49,1.00,RL
15117,-100.00,49,1.00,RL
15118,-100.00,49,1.00,RL
15119,-100.00,49,1.00,RL
15120,-100.00,49,1.00,RL
15121,-100.00,49,1.00,RL
15122,-100.00,49,1.00,RL
15123,-100.00,49,1.00,RL
15124,-100.00,49,1.00,RL
15125,-100.00,49,1.00,RL
15126,-100.00,49,1.00,RL
15127,-100.00,49,1.00,RL
15128,-100.00,49,1.00,RL
15129,-100.00,49,1.00,RL
15130,-100.00,49,1.00,RL
15131,-100.00,49,1.00,RL
15132,-100.00,49,1.00,RL
15133,-100.00,49,1.00,RL
15134,-100.00,49,1.00,RL
15135,-100.00,49,1.00,RL
15136,-100.00,49,1.00,RL
15137,-100.00,49,1.00,RL
15138,-100.00,49,1.00,RL
15139,-100.00,49,1.00,RL
15140,-100.00,49,1.00,RL
15141,-100.00,49,1.00,RL
15142,-100.00,49,1.00,RL
15143,-100.00,49,1.00,RL
15144,-100.00,49,1.00,RL
15145,-100.00,49,1.00,RL
15146,-100.00,49,1.00,RL
15147,-100.00,49,1.00,RL
15148,-100.00,49,1.00,RL
15149,-100.00,49,1.00,RL
15150,-100.00,49,1.00,RL
15151,-100.00,49,1.00,RL
15152,-100.00,49,1.00,RL
15153,-100.00,49,1.00,RL
15154,-100.00,49,1.00,RL
15155,-100.00,49,1.00,RL
15156,-100.00,49,1.00,RL
15157,-100.00,49,1.00,RL
15158,-100.00,49,1.00,RL
15159,-100.00,49,1.00,RL
15160,-100.00,49,1.00,RL
15161,-100.00,49,1.00,RL
15162,-100.00,49,1.00,RL
15163,-100.00,49,1.00,RL
15164,-100.00,49,1.00,RL
15165,-100.00,49,1.00,RL
15166,-100.00,49,1.00,RL
15167,-100.00,49,1.00,RL
15168,-100.00,49,1.00,RL
15169,-100.00,49,1.00,RL
15170,-100.00,49,1.00,RL
15171,-100.00,49,1.00,RL
15172,-100.00,49,1.00,RL
15173,-100.00,49,1.00,RL
15174,-100.00,49,1.00,RL
15175,-100.00,49,1.00,RL
15176,-100.00,49,1.00,RL
15177,-100.00,49,1.00,RL
15178,-100.00,49,1.00,RL
15179,-100.00,49,1.00,RL
15180,-100.00,49,1.00,RL
15181,-100.00,49,1.00,RL
15182,-100.00,49,1.00,RL
15183,-100.00,49,1.00,RL
15184,-100.00,49,1.00,RL
15185,-100.00,49,1.00,RL
15186,-100.00,49,1.00,RL
15187,-100.00,49,1.00,RL
15188,-100.00,49,1.00,RL
15189,-100.00,49,1.00,RL
15190,-100.00,49,1.00,RL
15191,-100.00,49,1.00,RL
15192,-100.00,49,1.00,RL
15193,-100.00,49,1.00,RL
15194,-100.00,49,1.00,RL
15195,-100.00,49,1.00,RL
15196,-100.00,49,1.00,RL
15197,-100.00,49,1.00,RL
15198,-100.00,49,1.00,RL
15199,-100.00,49,1.00,RL
15200,-100.00,49,1.00,RL
15201,-100.00,49,1.00,RL
15202,-100.00,49,1.00,RL
15203,-100.00,49,1.00,RL
15204,-100.00,49,1.00,RL
15205,-100.00,49,1.00,RL
15206,-100.00,49,1.00,RL
15207,-100.00,49,1.00,RL
15208,-100.00,49,1.00,RL
15209,-100.00,49,1.00,RL
15210,-100.00,49,1.00,RL
15211,-100.00,49,1.00,RL
15212,-100.00,49,1.00,RL
15213,-100.00,49,1.00,RL
15214,-100.00,49,1.00,RL
15215,-100.00,49,1.00,RL
15216,-100.00,49,1.00,RL
15217,-100.00,49,1.00,RL
15218,-100.00,49,1.00,RL
15219,-100.00,49,1.00,RL
15220,-100.00,49,1.00,RL
15221,-100.00,49,1.00,RL
15222,-100.00,49,1.00,RL
15223,-100.00,49,1.00,RL
15224,-100.00,49,1.00,RL
15225,-100.00,49,1.00,RL
15226,-100.00,49,1.00,RL
15227,-100.00,49,1.00,RL
15228,-100.00,49,1.00,RL
15229,-100.00,49,1.00,RL
15230,-100.00,49,1.00,RL
15231,-100.00,49,1.00,RL
15232,-100.00,49,1.00,RL
15233,-100.00,49,1.00,RL
15234,-100.00,49,1.00,RL
15235,-100.00,49,1.00,RL
15236,-100.00,49,1.00,RL
15237,-100.00,49,1.00,RL
15238,-100.00,49,1.00,RL
15239,-100.00,49,1.00,RL
15240,-100.00,49,1.00,RL
15241,-100.00,49,1.00,RL
15242,-100.00,49,1.00,RL
15243,-100.00,49,1.00,RL
15244,-100.00,49,1.00,RL
15245,-100.00,49,1.00,RL
15246,-100.00,49,1.00,RL
15247,-100.00,49,1.00,RL
15248,-100.00,49,1.00,RL
15249,-100.00,49,1.00,RL
15250,-100.00,49,1.00,RL
15251,-100.00,49,1.00,RL
15252,-100.00,49,1.00,RL
15253,-100.00,49,1.00,RL
15254,-100.00,49,1.00,RL
15255,-100.00,49,1.00,RL
15256,-100.00,49,1.00,RL
15257,-100.00,49,1.00,RL
15258,-100.00,49,1.00,RL
15259,-100.00,49,1.00,RL
15260,-100.00,49,1.00,RL
15261,-100.00,49,1.00,RL
15262,-100.00,49,1.00,RL
15263,-100.00,49,1.00,RL
15264,-100.00,49,1.00,RL
15265,-100.00,49,1.00,RL
15266,-100.00,49,1.00,RL
15267,-100.00,49,1.00,RL
15268,-100.00,49,1.00,RL
15269,-100.00,49,1.00,RL
15270,-100.00,49,1.00,RL
15271,-100.00,49,1.00,RL
15272,-100.00,49,1.00,RL
15273,-100.00,49,1.00,RL
15274,-100.00,49,1.00,RL
15275,-100.00,49,1.00,RL
15276,-100.00,49,1.00,RL
15277,-100.00,49,1.00,RL
15278,-100.00,49,1.00,RL
15279,-100.00,49,1.00,RL
15280,-100.00,49,1.00,RL
15281,-100.00,49,1.00,RL
15282,-100.00,49,1.00,RL
15283,-100.00,49,1.00,RL
15284,-100.00,49,1.00,RL
15285,-100.00,49,1.00,RL
15286,-100.00,49,1.00,RL
15287,-100.00,49,1.00,RL
15288,-100.00,49,1.00,RL
15289,-100.00,49,1.00,RL
15290,-100.00,49,1.00,RL
15291,-100.00,49,1.00,RL
15292,-100.00,49,1.00,RL
15293,-100.00,49,1.00,RL
15294,-100.00,49,1.00,RL
15295,-100.00,49,1.00,RL
15296,-100.00,49,1.00,RL
15297,-100.00,49,1.00,RL
15298,-100.00,49,1.00,RL
15299,-100.00,49,1.00,RL
15300,-100.00,49,1.00,RL
15301,-100.00,49,1.00,RL
15302,-100.00,49,1.00,RL
15303,-100.00,49,1.00,RL
15304,-100.00,49,1.00,RL
15305,-100.00,49,1.00,RL
15306,-100.00,49,1.00,RL
15307,-100.00,49,1.00,RL
15308,-100.00,49,1.00,RL
15309,-100.00,49,1.00,RL
15310,-100.00,49,1.00,RL
15311,-100.00,49,1.00,RL
15312,-100.00,49,1.00,RL
15313,-100.00,49,1.00,RL
15314,-100.00,49,1.00,RL
15315,-100.00,49,1.00,RL
15316,-100.00,49,1.00,RL
15317,-100.00,49,1.00,RL
15318,-100.00,49,1.00,RL
15319,-100.00,49,1.00,RL
15320,-100.00,49,1.00,RL
15321,-100.00,49,1.00,RL
15322,-100.00,49,1.00,RL
15323,-100.00,49,1.00,RL
15324,-100.00,49,1.00,RL
15325,-100.00,49,1.00,RL
15326,-100.00,49,1.00,RL
15327,-100.00,49,1.00,RL
15328,-100.00,49,1.00,RL
15329,-100.00,49,1.00,RL
15330,-100.00,49,1.00,RL
15331,-100.00,49,1.00,RL
15332,-100.00,49,1.00,RL
15333,-100.00,49,1.00,RL
15334,-100.00,49,1.00,RL
15335,-100.00,49,1.00,RL
15336,-100.00,49,1.00,RL
15337,-100.00,49,1.00,RL
15338,-100.00,49,1.00,RL
15339,-100.00,49,1.00,RL
15340,-100.00,49,1.00,RL
15341,-100.00,49,1.00,RL
15342,-100.00,49,1.00,RL
15343,-100.00,49,1.00,RL
15344,-100.00,49,1.00,RL
15345,-100.00,49,1.00,RL
15346,-100.00,49,1.00,RL
15347,-100.00,49,1.00,RL
15348,-100.00,49,1.00,RL
15349,-100.00,49,1.00,RL
15350,-100.00,49,1.00,RL
15351,-100.00,49,1.00,RL
15352,-100.00,49,1.00,RL
15353,-100.00,49,1.00,RL
15354,-100.00,49,1.00,RL
15355,-100.00,49,1.00,RL
15356,-100.00,49,1.00,RL
15357,-100.00,49,1.00,RL
15358,-100.00,49,1.00,RL
15359,-100.00,49,1.00,RL
15360,-100.00,49,1.00,RL
15361,-100.00,49,1.00,RL
15362,-100.00,49,1.00,RL
15363,-100.00,49,1.00,RL
15364,-100.00,49,1.00,RL
15365,-100.00,49,1.00,RL
15366,-100.00,49,1.00,RL
15367,-100.00,49,1.00,RL
15368,-100.00,49,1.00,RL
15369,-100.00,49,1.00,RL
15370,-100.00,49,1.00,RL
15371,-100.00,49,1.00,RL
15372,-100.00,49,1.00,RL
15373,-100.00,49,1.00,RL
15374,-100.00,49,1.00,RL
15375,-100.00,49,1.00,RL
15376,-100.00,49,1.00,RL
15377,-100.00,49,1.00,RL
15378,-100.00,49,1.00,RL
15379,-100.00,49,1.00,RL
15380,-100.00,49,1.00,RL
15381,-100.00,49,1.00,RL
15382,-100.00,49,1.00,RL
15383,-100.00,49,1.00,RL
15384,-100.00,49,1.00,RL
15385,-100.00,49,1.00,RL
15386,-100.00,49,1.00,RL
15387,-100.00,49,1.00,RL
15388,-100.00,49,1.00,RL
15389,-100.00,49,1.00,RL
15390,-100.00,49,1.00,RL
15391,-100.00,49,1.00,RL
15392,-100.00,49,1.00,RL
15393,-100.00,49,1.00,RL
15394,-100.00,49,1.00,RL
15395,-100.00,49,1.00,RL
15396,-100.00,49,1.00,RL
15397,-100.00,49,1.00,RL
15398,-100.00,49,1.00,RL
15399,-100.00,49,1.00,RL
15400,-100.00,49,1.00,RL
15401,-100.00,49,1.00,RL
15402,-100.00,49,1.00,RL
15403,-100.00,49,1.00,RL
15404,-100.00,49,1.00,RL
15405,-100.00,49,1.00,RL
15406,-100.00,49,1.00,RL
15407,-100.00,49,1.00,RL
15408,-100.00,49,1.00,RL
15409,-100.00,49,1.00,RL
15410,-100.00,49,1.00,RL
15411,-100.00,49,1.00,RL
15412,-100.00,49,1.00,RL
15413,-100.00,49,1.00,RL
15414,-100.00,49,1.00,RL
15415,-100.00,49,1.00,RL
15416,-100.00,49,1.00,RL
15417,-100.00,49,1.00,RL
15418,-100.00,49,1.00,RL
15419,-100.00,49,1.00,RL
15420,-100.00,49,1.00,RL
15421,-100.00,49,1.00,RL
15422,-100.00,49,1.00,RL
15423,-100.00,49,1.00,RL
15424,-100.00,49,1.00,RL
15425,-100.00,49,1.00,RL
15426,-100.00,49,1.00,RL
15427,-100.00,49,1.00,RL
15428,-100.00,49,1.00,RL
15429,-100.00,49,1.00,RL
15430,-100.00,49,1.00,RL
15431,-100.00,49,1.00,RL
15432,-100.00,49,1.00,RL
15433,-100.00,49,1.00,RL
15434,-100.00,49,1.00,RL
15435,-100.00,49,1.00,RL
15436,-100.00,49,1.00,RL
15437,-100.00,49,1.00,RL
15438,-100.00,49,1.00,RL
15439,-100.00,49,1.00,RL
15440,-100.00,49,1.00,RL
15441,-100.00,49,1.00,RL
15442,-100.00,49,1.00,RL
15443,-100.00,49,1.00,RL
15444,-100.00,49,1.00,RL
15445,-100.00,49,1.00,RL
15446,-100.00,49,1.00,RL
15447,-100.00,49,1.00,RL
15448,-100.00,49,1.00,RL
15449,-100.00,49,1.00,RL
15450,-100.00,49,1.00,RL
15451,-100.00,49,1.00,RL
15452,-100.00,49,1.00,RL
15453,-100.00,49,1.00,RL
15454,-100.00,49,1.00,RL
15455,-100.00,49,1.00,RL
15456,-100.00,49,1.00,RL
15457,-100.00,49,1.00,RL
15458,-100.00,49,1.00,RL
15459,-100.00,49,1.00,RL
15460,-100.00,49,1.00,RL
15461,-100.00,49,1.00,RL
15462,-100.00,49,1.00,RL
15463,-100.00,49,1.00,RL
15464,-100.00,49,1.00,RL
15465,-100.00,49,1.00,RL
15466,-100.00,49,1.00,RL
15467,-100.00,49,1.00,RL
15468,-100.00,49,1.00,RL
15469,-100.00,49,1.00,RL
15470,-100.00,49,1.00,RL
15471,-100.00,49,1.00,RL
15472,-100.00,49,1.00,RL
15473,-100.00,49,1.00,RL
15474,-100.00,49,1.00,RL
15475,-100.00,49,1.00,RL
15476,-100.00,49,1.00,RL
15477,-100.00,49,1.00,RL
15478,-100.00,49,1.00,RL
15479,-100.00,49,1.00,RL
15480,-100.00,49,1.00,RL
15481,-100.00,49,1.00,RL
15482,-100.00,49,1.00,RL
15483,-100.00,49,1.00,RL
15484,-100.00,49,1.00,RL
15485,-100.00,49,1.00,RL
15486,-100.00,49,1.00,RL
15487,-100.00,49,1.00,RL
15488,-100.00,49,1.00,RL
15489,-100.00,49,1.00,RL
15490,-100.00,49,1.00,RL
15491,-100.00,49,1.00,RL
15492,-100.00,49,1.00,RL
15493,-100.00,49,1.00,RL
15494,-100.00,49,1.00,RL
15495,-100.00,49,1.00,RL
15496,-100.00,49,1.00,RL
15497,-100.00,49,1.00,RL
15498,-100.00,49,1.00,RL
15499,-100.00,49,1.00,RL
15500,-100.00,49,1.00,RL
15501,-100.00,49,1.00,RL
15502,-100.00,49,1.00,RL
15503,-100.00,49,1.00,RL
15504,-100.00,49,1.00,RL
15505,-100.00,49,1.00,RL
15506,-100.00,49,1.00,RL
15507,-100.00,49,1.00,RL
15508,-100.00,49,1.00,RL
15509,-100.00,49,1.00,RL
15510,-100.00,49,1.00,RL
15511,-100.00,49,1.00,RL
15512,-100.00,49,1.00,RL
15513,-100.00,49,1.00,RL
15514,-100.00,49,1.00,RL
15515,-100.00,49,1.00,RL
15516,-100.00,49,1.00,RL
15517,-100.00,49,1.00,RL
15518,-100.00,49,1.00,RL
15519,-100.00,49,1.00,RL
15520,-100.00,49,1.00,RL
15521,-100.00,49,1.00,RL
15522,-100.00,49,1.00,RL
15523,-100.00,49,1.00,RL
15524,-100.00,49,1.00,RL
15525,-100.00,49,1.00,RL
15526,-100.00,49,1.00,RL
15527,-100.00,49,1.00,RL
15528,-100.00,49,1.00,RL
15529,-100.00,49,1.00,RL
15530,-100.00,49,1.00,RL
15531,-100.00,49,1.00,RL
15532,-100.00,49,1.00,RL
15533,-100.00,49,1.00,RL
15534,-100.00,49,1.00,RL
15535,-100.00,49,1.00,RL
15536,-100.00,49,1.00,RL
15537,-100.00,49,1.00,RL
15538,-100.00,49,1.00,RL
15539,-100.00,49,1.00,RL
15540,-100.00,49,1.00,RL
15541,-100.00,49,1.00,RL
15542,-100.00,49,1.00,RL
15543,-100.00,49,1.00,RL
15544,-100.00,49,1.00,RL
15545,-100.00,49,1.00,RL
15546,-100.00,49,1.00,RL
15547,-100.00,49,1.00,RL
15548,-100.00,49,1.00,RL
15549,-100.00,49,1.00,RL
15550,-100.00,49,1.00,RL
15551,-100.00,49,1.00,RL
15552,-100.00,49,1.00,RL
15553,-100.00,49,1.00,RL
15554,-100.00,49,1.00,RL
15555,-100.00,49,1.00,RL
15556,-100.00,49,1.00,RL
15557,-100.00,49,1.00,RL
15558,-100.00,49,1.00,RL
15559,-100.00,49,1.00,RL
15560,-100.00,49,1.00,RL
15561,-100.00,49,1.00,RL
15562,-100.00,49,1.00,RL
15563,-100.00,49,1.00,RL
15564,-100.00,49,1.00,RL
15565,-100.00,49,1.00,RL
15566,-100.00,49,1.00,RL
15567,-100.00,49,1.00,RL
15568,-100.00,49,1.00,RL
15569,-100.00,49,1.00,RL
15570,-100.00,49,1.00,RL
15571,-100.00,49,1.00,RL
15572,-100.00,49,1.00,RL
15573,-100.00,49,1.00,RL
15574,-100.00,49,1.00,RL
15575,-100.00,49,1.00,RL
15576,-100.00,49,1.00,RL
15577,-100.00,49,1.00,RL
15578,-100.00,49,1.00,RL
15579,-100.00,49,1.00,RL
15580,-100.00,49,1.00,RL
15581,-100.00,49,1.00,RL
15582,-100.00,49,1.00,RL
15583,-100.00,49,1.00,RL
15584,-100.00,49,1.00,RL
15585,-100.00,49,1.00,RL
15586,-100.00,49,1.00,RL
15587,-100.00,49,1.00,RL
15588,-100.00,49,1.00,RL
15589,-100.00,49,1.00,RL
15590,-100.00,49,1.00,RL
15591,-100.00,49,1.00,RL
15592,-100.00,49,1.00,RL
15593,-100.00,49,1.00,RL
15594,-100.00,49,1.00,RL
15595,-100.00,49,1.00,RL
15596,-100.00,49,1.00,RL
15597,-100.00,49,1.00,RL
15598,-100.00,49,1.00,RL
15599,-100.00,49,1.00,RL
15600,-100.00,49,1.00,RL
15601,-100.00,49,1.00,RL
15602,-100.00,49,1.00,RL
15603,-100.00,49,1.00,RL
15604,-100.00,49,1.00,RL
15605,-100.00,49,1.00,RL
15606,-100.00,49,1.00,RL
15607,-100.00,49,1.00,RL
15608,-100.00,49,1.00,RL
15609,-100.00,49,1.00,RL
15610,-100.00,49,1.00,RL
15611,-100.00,49,1.00,RL
15612,-100.00,49,1.00,RL
15613,-100.00,49,1.00,RL
15614,-100.00,49,1.00,RL
15615,-100.00,49,1.00,RL
15616,-100.00,49,1.00,RL
15617,-100.00,49,1.00,RL
15618,-100.00,49,1.00,RL
15619,-100.00,49,1.00,RL
15620,-100.00,49,1.00,RL
15621,-100.00,49,1.00,RL
15622,-100.00,49,1.00,RL
15623,-100.00,49,1.00,RL
15624,-100.00,49,1.00,RL
15625,-100.00,49,1.00,RL
15626,-100.00,49,1.00,RL
15627,-100.00,49,1.00,RL
15628,-100.00,49,1.00,RL
15629,-100.00,49,1.00,RL
15630,-100.00,49,1.00,RL
15631,-100.00,49,1.00,RL
15632,-100.00,49,1.00,RL
15633,-100.00,49,1.00,RL
15634,-100.00,49,1.00,RL
15635,-100.00,49,1.00,RL
15636,-100.00,49,1.00,RL
15637,-100.00,49,1.00,RL
15638,-100.00,49,1.00,RL
15639,-100.00,49,1.00,RL
15640,-100.00,49,1.00,RL
15641,-100.00,49,1.00,RL
15642,-100.00,49,1.00,RL
15643,-100.00,49,1.00,RL
15644,-100.00,49,1.00,RL
15645,-100.00,49,1.00,RL
15646,-100.00,49,1.00,RL
15647,-100.00,49,1.00,RL
15648,-100.00,49,1.00,RL
15649,-100.00,49,1.00,RL
15650,-100.00,49,1.00,RL
15651,-100.00,49,1.00,RL
15652,-100.00,49,1.00,RL
15653,-100.00,49,1.00,RL
15654,-100.00,49,1.00,RL
15655,-100.00,49,1.00,RL
15656,-100.00,49,1.00,RL
15657,-100.00,49,1.00,RL
15658,-100.00,49,1.00,RL
15659,-100.00,49,1.00,RL
15660,-100.00,49,1.00,RL
15661,-100.00,49,1.00,RL
15662,-100.00,49,1.00,RL
15663,-100.00,49,1.00,RL
15664,-100.00,49,1.00,RL
15665,-100.00,49,1.00,RL
15666,-100.00,49,1.00,RL
15667,-100.00,49,1.00,RL
15668,-100.00,49,1.00,RL
15669,-100.00,49,1.00,RL
15670,-100.00,49,1.00,RL
15671,-100.00,49,1.00,RL
15672,-100.00,49,1.00,RL
15673,-100.00,49,1.00,RL
15674,-100.00,49,1.00,RL
15675,-100.00,49,1.00,RL
15676,-100.00,49,1.00,RL
15677,-100.00,49,1.00,RL
15678,-100.00,49,1.00,RL
15679,-100.00,49,1.00,RL
15680,-100.00,49,1.00,RL
15681,-100.00,49,1.00,RL
15682,-100.00,49,1.00,RL
15683,-100.00,49,1.00,RL
15684,-100.00,49,1.00,RL
15685,-100.00,49,1.00,RL
15686,-100.00,49,1.00,RL
15687,-100.00,49,1.00,RL
15688,-100.00,49,1.00,RL
15689,-100.00,49,1.00,RL
15690,-100.00,49,1.00,RL
15691,-100.00,49,1.00,RL
15692,-100.00,49,1.00,RL
15693,-100.00,49,1.00,RL
15694,-100.00,49,1.00,RL
15695,-100.00,49,1.00,RL
15696,-100.00,49,1.00,RL
15697,-100.00,49,1.00,RL
15698,-100.00,49,1.00,RL
15699,-100.00,49,1.00,RL
15700,-100.00,49,1.00,RL
15701,-100.00,49,1.00,RL
15702,-100.00,49,1.00,RL
15703,-100.00,49,1.00,RL
15704,-100.00,49,1.00,RL
15705,-100.00,49,1.00,RL
15706,-100.00,49,1.00,RL
15707,-100.00,49,1.00,RL
15708,-100.00,49,1.00,RL
15709,-100.00,49,1.00,RL
15710,-100.00,49,1.00,RL
15711,-100.00,49,1.00,RL
15712,-100.00,49,1.00,RL
15713,-100.00,49,1.00,RL
15714,-100.00,49,1.00,RL
15715,-100.00,49,1.00,RL
15716,-100.00,49,1.00,RL
15717,-100.00,49,1.00,RL
15718,-100.00,49,1.00,RL
